# AGSS09p2-Free-Opal-D5-PartIon-New
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
  484     5.16452E+07     3.70980E+00    -5.36603E-01     7.42046E-01     9.03065E-04     8.12726E+09     9.45038E+06     1.22022E-04     3.43400E+08     2.11007E+00     6.52107E+01     6.83522E-01     4.64345E+00     1.01925E-02     2.21872E-25     1.70314E-01     7.56841E-03     7.42547E-01     1.49078E+33     1.13955E-04     1.10936E-01     8.20156E-05
  485     5.17127E+07     3.70968E+00    -5.37603E-01     7.42045E-01     8.83582E-04     8.12883E+09     9.45164E+06     1.31924E-04     3.43406E+08     2.10888E+00     6.51755E+01     6.83122E-01     4.64396E+00     1.01925E-02     2.20426E-25     1.70332E-01     7.56840E-03     7.42547E-01     1.49078E+33     1.13948E-04     1.10806E-01     8.19320E-05
  486     5.17802E+07     3.70955E+00    -5.38602E-01     7.42043E-01     9.18294E-04     8.13039E+09     9.45284E+06     1.41693E-04     3.43412E+08     2.10772E+00     6.51406E+01     6.82723E-01     4.64447E+00     1.01925E-02     2.20838E-25     1.70464E-01     7.56839E-03     7.42548E-01     1.49078E+33     1.13940E-04     1.10666E-01     8.18487E-05
  487     5.18478E+07     3.70943E+00    -5.39601E-01     7.42041E-01     9.01903E-04     8.13193E+09     9.45399E+06     1.51334E-04     3.43418E+08     2.10659E+00     6.51059E+01     6.82328E-01     4.64497E+00     1.01925E-02     2.19128E-25     1.70512E-01     7.56839E-03     7.42548E-01     1.49078E+33     1.13932E-04     1.10521E-01     8.17658E-05
  488     5.19154E+07     3.70931E+00    -5.40600E-01     7.42040E-01     8.85805E-04     8.13347E+09     9.45508E+06     1.60852E-04     3.43423E+08     2.10549E+00     6.50714E+01     6.81935E-01     4.64547E+00     1.01924E-02     2.18022E-25     1.70558E-01     7.56838E-03     7.42548E-01     1.49078E+33     1.13925E-04     1.10362E-01     8.16832E-05
  489     5.19832E+07     3.70918E+00    -5.41599E-01     7.42038E-01     8.70263E-04     8.13499E+09     9.45613E+06     1.70240E-04     3.43429E+08     2.10442E+00     6.50373E+01     6.81545E-01     4.64597E+00     1.01924E-02     2.17004E-25     1.70692E-01     7.56837E-03     7.42549E-01     1.49078E+33     1.13917E-04     1.10169E-01     8.16009E-05
  490     5.20510E+07     3.70905E+00    -5.42597E-01     7.42036E-01     8.55413E-04     8.13649E+09     9.45712E+06     1.79539E-04     3.43435E+08     2.10338E+00     6.50034E+01     6.81157E-01     4.64646E+00     1.01924E-02     2.16099E-25     1.70648E-01     7.56836E-03     7.42549E-01     1.49078E+33     1.13909E-04     1.10026E-01     8.15189E-05
  491     5.21189E+07     3.70893E+00    -5.43595E-01     7.42035E-01     8.41310E-04     8.13799E+09     9.45807E+06     1.88706E-04     3.43440E+08     2.10237E+00     6.49697E+01     6.80773E-01     4.64696E+00     1.01924E-02     2.15249E-25     1.70607E-01     7.56836E-03     7.42549E-01     1.49078E+33     1.13902E-04     1.09839E-01     8.14372E-05
  492     5.21869E+07     3.70880E+00    -5.44593E-01     7.42033E-01     8.27965E-04     8.13947E+09     9.45897E+06     1.97767E-04     3.43445E+08     2.10139E+00     6.49364E+01     6.80390E-01     4.64744E+00     1.01924E-02     2.14574E-25     1.70649E-01     7.56835E-03     7.42550E-01     1.49078E+33     1.13894E-04     1.09649E-01     8.13559E-05
  493     5.22550E+07     3.70867E+00    -5.45591E-01     7.42031E-01     8.15357E-04     8.14094E+09     9.45982E+06     2.06720E-04     3.43451E+08     2.10044E+00     6.49032E+01     6.80010E-01     4.64793E+00     1.01924E-02     2.13934E-25     1.70776E-01     7.56834E-03     7.42550E-01     1.49078E+33     1.13886E-04     1.09442E-01     8.12748E-05
  494     5.23234E+07     3.70854E+00    -5.46589E-01     7.42030E-01     8.03456E-04     8.14240E+09     9.46063E+06     2.15576E-04     3.43456E+08     2.09951E+00     6.48703E+01     6.79633E-01     4.64841E+00     1.01924E-02     2.13354E-25     1.70646E-01     7.56833E-03     7.42550E-01     1.49078E+33     1.13878E-04     1.09251E-01     8.11941E-05
  495     5.23918E+07     3.70841E+00    -5.47586E-01     7.42028E-01     7.19500E-04     8.14986E+09     9.45855E+06     2.32741E-04     3.43469E+08     2.09956E+00     6.48065E+01     6.79258E-01     4.64889E+00     1.01923E-02     2.05296E-25     1.70686E-01     7.56833E-03     7.42550E-01     1.49078E+33     1.13870E-04     1.09033E-01     8.11136E-05
  496     5.24605E+07     3.70828E+00    -5.48583E-01     7.42026E-01     7.39385E-04     8.14666E+09     9.46146E+06     2.34783E-04     3.43468E+08     2.09796E+00     6.47981E+01     6.78885E-01     4.64937E+00     1.01923E-02     2.10173E-25     1.70758E-01     7.56832E-03     7.42551E-01     1.49078E+33     1.13862E-04     1.08781E-01     8.10334E-05
  497     5.25294E+07     3.70815E+00    -5.49580E-01     7.42025E-01     7.31217E-04     8.14808E+09     9.46214E+06     2.43275E-04     3.43473E+08     2.09711E+00     6.47660E+01     6.78515E-01     4.64984E+00     1.01923E-02     2.09858E-25     1.70677E-01     7.56831E-03     7.42551E-01     1.49078E+33     1.13854E-04     1.08590E-01     8.09534E-05
  498     5.25985E+07     3.70802E+00    -5.50577E-01     7.42023E-01     7.23474E-04     8.14949E+09     9.46277E+06     2.51677E-04     3.43478E+08     2.09629E+00     6.47341E+01     6.78147E-01     4.65031E+00     1.01923E-02     2.09560E-25     1.70728E-01     7.56830E-03     7.42551E-01     1.49078E+33     1.13846E-04     1.08317E-01     8.08737E-05
  499     5.26678E+07     3.70789E+00    -5.51573E-01     7.42021E-01     7.16123E-04     8.15089E+09     9.46336E+06     2.60009E-04     3.43482E+08     2.09549E+00     6.47025E+01     6.77782E-01     4.65078E+00     1.01923E-02     2.09412E-25     1.70578E-01     7.56829E-03     7.42552E-01     1.49078E+33     1.13838E-04     1.08115E-01     8.07942E-05
  500     5.27374E+07     3.70776E+00    -5.52569E-01     7.42020E-01     7.09131E-04     8.15228E+09     9.46392E+06     2.68255E-04     3.43487E+08     2.09472E+00     6.46711E+01     6.77419E-01     4.65125E+00     1.01923E-02     2.09193E-25     1.70527E-01     7.56829E-03     7.42552E-01     1.49078E+33     1.13830E-04     1.07863E-01     8.07151E-05
  501     5.28072E+07     3.70762E+00    -5.53565E-01     7.42018E-01     7.02467E-04     8.15365E+09     9.46443E+06     2.76422E-04     3.43492E+08     2.09397E+00     6.46400E+01     6.77058E-01     4.65171E+00     1.01923E-02     2.09038E-25     1.70560E-01     7.56828E-03     7.42552E-01     1.49078E+33     1.13822E-04     1.07607E-01     8.06362E-05
  502     5.28774E+07     3.70749E+00    -5.54560E-01     7.42016E-01     6.96103E-04     8.15501E+09     9.46490E+06     2.84511E-04     3.43496E+08     2.09325E+00     6.46090E+01     6.76700E-01     4.65217E+00     1.01922E-02     2.08912E-25     1.70608E-01     7.56827E-03     7.42553E-01     1.49078E+33     1.13814E-04     1.07310E-01     8.05574E-05
  503     5.29478E+07     3.70735E+00    -5.55556E-01     7.42015E-01     6.90013E-04     8.15636E+09     9.46534E+06     2.92535E-04     3.43501E+08     2.09255E+00     6.45783E+01     6.76344E-01     4.65263E+00     1.01922E-02     2.08812E-25     1.70452E-01     7.56826E-03     7.42553E-01     1.49078E+33     1.13806E-04     1.07082E-01     8.04789E-05
  504     5.30186E+07     3.70722E+00    -5.56551E-01     7.42013E-01     6.84175E-04     8.15770E+09     9.46573E+06     3.00483E-04     3.43505E+08     2.09187E+00     6.45479E+01     6.75990E-01     4.65308E+00     1.01922E-02     2.08715E-25     1.70397E-01     7.56826E-03     7.42553E-01     1.49078E+33     1.13797E-04     1.06805E-01     8.04007E-05
  505     5.30897E+07     3.70708E+00    -5.57546E-01     7.42011E-01     6.78569E-04     8.15903E+09     9.46609E+06     3.08362E-04     3.43509E+08     2.09121E+00     6.45177E+01     6.75638E-01     4.65353E+00     1.01922E-02     2.08633E-25     1.70338E-01     7.56825E-03     7.42554E-01     1.49078E+33     1.13789E-04     1.06524E-01     8.03227E-05
  506     5.31612E+07     3.70695E+00    -5.58540E-01     7.42009E-01     6.73176E-04     8.16034E+09     9.46641E+06     3.16174E-04     3.43513E+08     2.09058E+00     6.44877E+01     6.75289E-01     4.65398E+00     1.01922E-02     2.08604E-25     1.70277E-01     7.56824E-03     7.42554E-01     1.49078E+33     1.13780E-04     1.06238E-01     8.02449E-05
  507     5.32331E+07     3.70681E+00    -5.59534E-01     7.42008E-01     6.67979E-04     8.16165E+09     9.46670E+06     3.23922E-04     3.43517E+08     2.08997E+00     6.44579E+01     6.74941E-01     4.65443E+00     1.01922E-02     2.08577E-25     1.70215E-01     7.56823E-03     7.42554E-01     1.49078E+33     1.13772E-04     1.05946E-01     8.01673E-05
  508     5.33055E+07     3.70667E+00    -5.60528E-01     7.42006E-01     6.62965E-04     8.16294E+09     9.46695E+06     3.31608E-04     3.43521E+08     2.08938E+00     6.44283E+01     6.74596E-01     4.65487E+00     1.01921E-02     2.08575E-25     1.70152E-01     7.56822E-03     7.42554E-01     1.49078E+33     1.13763E-04     1.05647E-01     8.00898E-05
  509     5.33782E+07     3.70653E+00    -5.61522E-01     7.42004E-01     6.58121E-04     8.16422E+09     9.46716E+06     3.39234E-04     3.43525E+08     2.08881E+00     6.43990E+01     6.74254E-01     4.65531E+00     1.01921E-02     2.08572E-25     1.70087E-01     7.56822E-03     7.42555E-01     1.49078E+33     1.13755E-04     1.05343E-01     8.00126E-05
  510     5.34514E+07     3.70640E+00    -5.62515E-01     7.42002E-01     6.53434E-04     8.16549E+09     9.46734E+06     3.46801E-04     3.43529E+08     2.08827E+00     6.43699E+01     6.73913E-01     4.65575E+00     1.01921E-02     2.08595E-25     1.70022E-01     7.56821E-03     7.42555E-01     1.49078E+33     1.13746E-04     1.05033E-01     7.99355E-05
  511     5.35251E+07     3.70626E+00    -5.63509E-01     7.42000E-01     6.48893E-04     8.16675E+09     9.46748E+06     3.54314E-04     3.43533E+08     2.08774E+00     6.43410E+01     6.73575E-01     4.65619E+00     1.01921E-02     2.08624E-25     1.69955E-01     7.56820E-03     7.42555E-01     1.49078E+33     1.13737E-04     1.04718E-01     7.98586E-05
  512     5.35993E+07     3.70612E+00    -5.64501E-01     7.41999E-01     6.44489E-04     8.16799E+09     9.46759E+06     3.61771E-04     3.43537E+08     2.08724E+00     6.43123E+01     6.73238E-01     4.65662E+00     1.01921E-02     2.08664E-25     1.69978E-01     7.56819E-03     7.42556E-01     1.49078E+33     1.13729E-04     1.04378E-01     7.97818E-05
  513     5.36741E+07     3.70598E+00    -5.65494E-01     7.41997E-01     6.40214E-04     8.16923E+09     9.46767E+06     3.69179E-04     3.43541E+08     2.08675E+00     6.42839E+01     6.72904E-01     4.65705E+00     1.01921E-02     2.08757E-25     1.69728E-01     7.56818E-03     7.42556E-01     1.49078E+33     1.13720E-04     1.04074E-01     7.97051E-05
  514     5.37494E+07     3.70584E+00    -5.66486E-01     7.41995E-01     6.36058E-04     8.17045E+09     9.46771E+06     3.76536E-04     3.43544E+08     2.08629E+00     6.42556E+01     6.72572E-01     4.65748E+00     1.01921E-02     2.08853E-25     1.69680E-01     7.56818E-03     7.42556E-01     1.49078E+33     1.13711E-04     1.03736E-01     7.96287E-05
  515     5.38253E+07     3.70569E+00    -5.67478E-01     7.41993E-01     6.32015E-04     8.17166E+09     9.46772E+06     3.83846E-04     3.43548E+08     2.08585E+00     6.42276E+01     6.72243E-01     4.65791E+00     1.01920E-02     2.08983E-25     1.69691E-01     7.56817E-03     7.42557E-01     1.49078E+33     1.13702E-04     1.03376E-01     7.95523E-05
  516     5.39019E+07     3.70555E+00    -5.68469E-01     7.41991E-01     6.28077E-04     8.17286E+09     9.46769E+06     3.91111E-04     3.43551E+08     2.08542E+00     6.41998E+01     6.71915E-01     4.65833E+00     1.01920E-02     2.09057E-25     1.69422E-01     7.56816E-03     7.42557E-01     1.49078E+33     1.13692E-04     1.03059E-01     7.94760E-05
  517     5.39791E+07     3.70541E+00    -5.69460E-01     7.41989E-01     6.24239E-04     8.17405E+09     9.46763E+06     3.98331E-04     3.43555E+08     2.08502E+00     6.41721E+01     6.71590E-01     4.65875E+00     1.01920E-02     2.09177E-25     1.69348E-01     7.56815E-03     7.42557E-01     1.49078E+33     1.13683E-04     1.02705E-01     7.93999E-05
  518     5.40569E+07     3.70527E+00    -5.70451E-01     7.41987E-01     6.20494E-04     8.17523E+09     9.46754E+06     4.05511E-04     3.43558E+08     2.08463E+00     6.41447E+01     6.71266E-01     4.65917E+00     1.01920E-02     2.09342E-25     1.69272E-01     7.56814E-03     7.42558E-01     1.49078E+33     1.13674E-04     1.02351E-01     7.93239E-05
  519     5.41356E+07     3.70512E+00    -5.71442E-01     7.41985E-01     6.16837E-04     8.17640E+09     9.46741E+06     4.12650E-04     3.43561E+08     2.08427E+00     6.41175E+01     6.70945E-01     4.65959E+00     1.01920E-02     2.09473E-25     1.69104E-01     7.56813E-03     7.42558E-01     1.49078E+33     1.13664E-04     1.01989E-01     7.92479E-05
  520     5.42149E+07     3.70498E+00    -5.72432E-01     7.41983E-01     6.13262E-04     8.17756E+09     9.46725E+06     4.19752E-04     3.43564E+08     2.08393E+00     6.40905E+01     6.70626E-01     4.66000E+00     1.01920E-02     2.09689E-25     1.69026E-01     7.56813E-03     7.42558E-01     1.49078E+33     1.13655E-04     1.01625E-01     7.91721E-05
  521     5.42951E+07     3.70483E+00    -5.73421E-01     7.41981E-01     6.09765E-04     8.17870E+09     9.46706E+06     4.26819E-04     3.43568E+08     2.08360E+00     6.40637E+01     6.70310E-01     4.66041E+00     1.01919E-02     2.09876E-25     1.68853E-01     7.56812E-03     7.42559E-01     1.49078E+33     1.13645E-04     1.01252E-01     7.90963E-05
  522     5.43762E+07     3.70469E+00    -5.74410E-01     7.41979E-01     6.06342E-04     8.17984E+09     9.46684E+06     4.33852E-04     3.43571E+08     2.08329E+00     6.40371E+01     6.69995E-01     4.66082E+00     1.01919E-02     2.10087E-25     1.68771E-01     7.56811E-03     7.42559E-01     1.49078E+33     1.13635E-04     1.00877E-01     7.90206E-05
  523     5.44581E+07     3.70454E+00    -5.75399E-01     7.41977E-01     6.02987E-04     8.18096E+09     9.46658E+06     4.40854E-04     3.43574E+08     2.08301E+00     6.40107E+01     6.69683E-01     4.66122E+00     1.01919E-02     2.10312E-25     1.68596E-01     7.56810E-03     7.42559E-01     1.49078E+33     1.13625E-04     1.00493E-01     7.89449E-05
  524     5.45409E+07     3.70440E+00    -5.76387E-01     7.41975E-01     5.99698E-04     8.18207E+09     9.46630E+06     4.47826E-04     3.43577E+08     2.08274E+00     6.39845E+01     6.69373E-01     4.66162E+00     1.01919E-02     2.10594E-25     1.68418E-01     7.56809E-03     7.42560E-01     1.49078E+33     1.13615E-04     1.00107E-01     7.88693E-05
  525     5.46248E+07     3.70425E+00    -5.77375E-01     7.41973E-01     5.96470E-04     8.18317E+09     9.46597E+06     4.54772E-04     3.43580E+08     2.08249E+00     6.39585E+01     6.69065E-01     4.66202E+00     1.01919E-02     2.10795E-25     1.68333E-01     7.56808E-03     7.42560E-01     1.49078E+33     1.13605E-04     9.97126E-02     7.87936E-05
  526     5.47096E+07     3.70410E+00    -5.78362E-01     7.41971E-01     5.93300E-04     8.18426E+09     9.46562E+06     4.61692E-04     3.43582E+08     2.08227E+00     6.39327E+01     6.68759E-01     4.66242E+00     1.01919E-02     2.11108E-25     1.68152E-01     7.56807E-03     7.42561E-01     1.49078E+33     1.13594E-04     9.93123E-02     7.87180E-05
  527     5.47956E+07     3.70395E+00    -5.79349E-01     7.41969E-01     5.90185E-04     8.18534E+09     9.46523E+06     4.68589E-04     3.43585E+08     2.08206E+00     6.39071E+01     6.68456E-01     4.66281E+00     1.01918E-02     2.11439E-25     1.67970E-01     7.56806E-03     7.42561E-01     1.49078E+33     1.13584E-04     9.89095E-02     7.86424E-05
  528     5.48827E+07     3.70380E+00    -5.80335E-01     7.41967E-01     5.87120E-04     8.18640E+09     9.46481E+06     4.75466E-04     3.43588E+08     2.08187E+00     6.38817E+01     6.68154E-01     4.66321E+00     1.01918E-02     2.11530E-25     1.67786E-01     7.56805E-03     7.42561E-01     1.49078E+33     1.13573E-04     9.84981E-02     7.85668E-05
  529     5.49711E+07     3.70366E+00    -5.81321E-01     7.41964E-01     5.84104E-04     8.18746E+09     9.46436E+06     4.82324E-04     3.43590E+08     2.08170E+00     6.38564E+01     6.67856E-01     4.66359E+00     1.01918E-02     2.11936E-25     1.67695E-01     7.56804E-03     7.42562E-01     1.49078E+33     1.13562E-04     9.80807E-02     7.84911E-05
  530     5.50607E+07     3.70351E+00    -5.82306E-01     7.41962E-01     5.81133E-04     8.18850E+09     9.46387E+06     4.89167E-04     3.43593E+08     2.08155E+00     6.38314E+01     6.67559E-01     4.66398E+00     1.01918E-02     2.12311E-25     1.67508E-01     7.56804E-03     7.42562E-01     1.49078E+33     1.13551E-04     9.76575E-02     7.84153E-05
  531     5.51517E+07     3.70336E+00    -5.83290E-01     7.41960E-01     5.78204E-04     8.18953E+09     9.46335E+06     4.95995E-04     3.43595E+08     2.08142E+00     6.38066E+01     6.67265E-01     4.66436E+00     1.01918E-02     2.12698E-25     1.67319E-01     7.56803E-03     7.42562E-01     1.49078E+33     1.13540E-04     9.72282E-02     7.83395E-05
  532     5.52441E+07     3.70320E+00    -5.84274E-01     7.41957E-01     5.75314E-04     8.19055E+09     9.46279E+06     5.02813E-04     3.43598E+08     2.08131E+00     6.37819E+01     6.66973E-01     4.66474E+00     1.01918E-02     2.13047E-25     1.67127E-01     7.56802E-03     7.42563E-01     1.49078E+33     1.13529E-04     9.67928E-02     7.82636E-05
  533     5.53380E+07     3.70305E+00    -5.85257E-01     7.41955E-01     5.72460E-04     8.19156E+09     9.46220E+06     5.09623E-04     3.43600E+08     2.08122E+00     6.37574E+01     6.66684E-01     4.66512E+00     1.01917E-02     2.13499E-25     1.66934E-01     7.56801E-03     7.42563E-01     1.49078E+33     1.13517E-04     9.63510E-02     7.81875E-05
